time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
9.044,-1.5332,4.1601,-6.9166,1.5329,-3.3701,2.3638,7.7586,-6.5347
9.048,-0.3727,-0.5996,-5.4189,0.2274,-4.7228,6.2970,10.3008,-6.7882
9.052,3.0590,1.5294,-2.5236,-3.2474,-3.5686,6.2990,10.8216,-12.2151
9.056,3.7078,5.0625,-4.9762,-0.3117,-2.7859,6.8228,10.1876,-12.3837
9.060,0.7504,5.5139,-3.6076,-3.3036,-1.9796,7.8654,10.7278,-11.4943
9.064,-1.6987,5.6130,-3.0487,-2.4487,0.6952,5.2243,7.5471,-8.9682
9.068,1.9760,6.2887,-1.5397,-5.1929,0.3844,6.6435,7.8034,-10.7733
9.072,-1.3397,5.7303,-2.9953,-5.9593,-2.2804,9.9163,5.8853,-8.1008
9.076,-5.1402,1.5375,1.3462,-9.2540,1.0539,4.7495,2.4783,-5.1013
9.080,-3.2887,-2.1549,3.4299,-8.7346,1.3130,4.1063,-0.4020,-8.6973
9.084,-4.4918,-4.9064,1.3745,-8.1937,0.3200,4.1439,-3.6467,-4.4328
9.088,-3.5966,-3.3826,1.3044,-8.5951,2.9090,3.1305,-6.6674,-2.2016
9.092,-4.5998,-0.5653,4.7638,-7.1203,-0.2083,2.7586,-7.8102,0.6510
9.096,-2.1850,-2.0917,7.1880,-6.4985,0.0802,6.5179,-10.3129,3.8892
9.100,-2.9128,-2.9867,7.8720,-6.2923,-2.1040,1.4787,-13.9047,5.5239
9.104,-1.4644,-3.9995,7.2067,-2.4068,-2.9632,0.3197,-13.4784,6.6371
9.108,2.0738,-2.7996,4.3619,-1.0819,-5.4084,-2.6181,-16.0068,7.7102
9.112,4.4823,-1.0540,4.9462,-2.0515,-5.4005,-6.6512,-16.3779,12.7232
9.116,2.4737,-2.0856,0.3429,1.8755,-6.3344,-5.6145,-15.2263,9.8534
9.120,3.2461,2.5087,-1.2677,-0.5221,-6.3097,-8.7273,-11.5078,8.4596
9.124,4.9908,6.9495,-1.7709,-3.0946,-9.7071,-9.8783,-9.9614,8.1251
9.128,4.2349,5.4837,-0.9516,-0.2944,-8.9169,-10.9004,-5.2359,5.9125
9.132,3.2390,6.0302,-2.7830,-3.2181,-7.0779,-9.5063,-0.6873,1.9692
9.136,5.6240,7.7968,-4.8835,1.9275,-3.9893,-8.6580,4.5012,-1.8927
9.140,6.2087,9.4306,-5.3258,0.1810,-1.1268,-8.7543,11.1275,-2.1482
9.144,9.6875,9.3450,-4.5937,0.6092,-1.6077,-8.2821,13.5291,-8.6426
9.148,7.7948,9.1286,-7.1983,0.1014,-0.9666,-5.9736,12.2372,-8.6557
9.152,7.3102,8.2356,-4.5801,0.5318,1.1414,-4.7149,17.4435,-9.5239
9.156,5.2676,10.4226,-8.5120,3.2801,3.0984,-2.7593,18.9410,-5.7099
9.160,5.4025,9.5007,-9.5644,-0.1207,3.7067,-5.8564,17.1295,-7.0940
9.164,2.8312,8.2245,-10.0669,-0.2818,2.7871,-4.4330,15.3293,-5.4479
9.168,0.0976,8.2134,-11.0294,1.7380,2.3432,-4.2295,16.2248,-1.6183
9.172,-2.9479,9.5481,-13.1327,-1.6808,4.4957,-2.9859,15.6696,-1.1429
9.176,-1.6398,7.0582,-10.8830,0.8818,1.8017,-3.3649,10.5060,0.8976
9.180,-4.9131,5.3143,-13.7303,0.8662,1.7524,-1.8883,6.5623,1.5698
9.184,-2.7625,0.1678,-9.6870,-2.4833,3.6428,-2.5838,3.9186,3.1327
9.188,-2.9427,-1.7995,-8.7711,-4.9513,0.2107,-2.2626,1.9284,4.0466
9.192,-2.7128,-3.2461,-7.6151,-7.4776,0.3495,-5.2516,0.0684,6.5302
9.196,-4.3882,-1.0432,-2.3521,-3.6563,-1.0084,-4.1292,-3.5666,7.7485
9.200,-2.5057,-3.9086,-3.3587,-2.1435,-1.6854,-8.6989,-9.2987,8.3343
9.204,-2.2465,-6.0660,0.5707,0.4630,-2.2322,-9.9606,-9.7008,7.4805
9.208,0.4110,-7.0521,2.1115,1.0004,-3.1781,-9.4577,-9.6943,8.0332
9.212,3.2493,-3.9255,1.1813,-2.7008,-6.4270,-12.6511,-9.6854,9.8833
9.216,5.7338,-4.9247,-0.3304,-0.6546,-11.6343,-12.6091,-8.5306,10.1851
9.220,7.5412,-2.9164,1.0918,0.7719,-11.5209,-11.0170,-6.9695,10.3261
9.224,8.5039,-1.5757,-0.7026,-0.5324,-12.0199,-14.3923,-6.7146,6.1711
9.228,9.4277,-1.6216,-1.0371,-1.4785,-12.3468,-13.5059,-3.1708,2.3484
9.232,12.5586,-2.0429,-1.2853,-6.2855,-12.2885,-7.3452,1.2416,-2.6450
9.236,11.4902,-3.9732,-3.0977,-7.8479,-10.4341,-8.5714,7.4478,-5.6578
9.240,12.1728,-5.1720,-2.8287,-7.6319,-6.1229,-8.2367,6.5112,-7.7134
9.244,12.4902,-3.5599,-5.5844,-8.1587,-5.1054,-9.3961,9.1721,-8.8103
9.248,13.5631,-0.9561,-4.7678,-7.9300,-5.0214,-10.7340,13.8607,-13.5739
9.252,13.4809,-0.7495,-6.2249,-10.0019,-3.2746,-6.7717,15.1655,-14.2622
9.256,9.4806,1.8067,-8.3336,-10.3411,0.4288,-3.9157,15.5504,-12.3846
9.260,12.1659,0.4065,-6.6020,-11.0798,0.5534,-4.3990,15.4833,-16.2938
9.264,5.2302,4.8733,-8.3223,-12.9538,2.7845,-2.3730,14.9423,-14.2739
9.268,7.6326,5.3202,-8.8592,-10.3245,3.6150,-0.5674,13.2309,-14.1311
9.272,6.0629,4.2426,-9.0285,-7.9787,1.0102,2.5570,10.3245,-15.5102
9.276,7.1783,4.2820,-11.1547,-11.4350,1.0052,7.9175,9.5645,-13.7713
9.280,4.7209,0.5859,-6.9443,-7.9811,-1.5431,6.1287,5.8394,-14.7144
9.284,2.2014,-4.1523,-4.6692,-7.9964,1.4361,6.7303,-0.3108,-10.8816
9.288,0.0152,-5.1083,-5.3204,-10.4992,3.1778,5.9958,-4.6215,-8.0616
9.292,-1.3126,-3.9469,-5.0175,-8.3412,2.4751,6.4688,-4.6507,-6.4293
9.296,-3.4370,-4.0322,-5.4476,-6.5582,4.4258,4.5452,-6.9806,-6.0352
9.300,-5.0192,-4.8326,-5.6534,-2.6596,3.3723,4.8901,-9.3117,-6.8002
9.304,-1.3158,-4.7767,-5.8086,-1.8181,4.5223,-0.6590,-10.4941,-3.0806
9.308,-0.1577,-6.5337,-4.6733,-0.9313,2.3993,-2.9971,-8.2862,-0.3086
9.312,1.8850,-4.1315,-4.1536,0.5206,-0.3364,-5.3740,-7.6679,-1.0922
9.316,4.0347,-3.0612,-5.3033,4.3522,-1.3354,-4.5665,-4.2761,-1.1805
9.320,6.1816,-3.1885,-3.1788,4.5141,1.0435,-9.1059,-1.3112,-4.9409
9.324,6.7660,-3.3683,-7.3518,5.6295,1.2655,-9.3448,0.6925,-7.0880
9.328,3.6908,-0.3025,-7.3338,5.8120,-0.1706,-6.0023,2.3006,-10.0680
9.332,5.8661,2.8866,-8.8887,5.6266,0.4469,-6.6245,4.5591,-12.6811
9.336,6.1417,1.0305,-10.1252,5.2496,-0.0693,-3.6040,4.3152,-13.2372
9.340,5.7813,3.3657,-10.2643,7.5461,-0.7047,-7.1267,5.0175,-17.4129
9.344,5.4391,2.5067,-12.2077,6.1527,-2.0048,-7.2669,4.3676,-18.4490
9.348,2.5215,1.5740,-11.8217,3.8169,1.2301,-7.1414,7.8913,-22.8603
9.352,2.8882,2.5425,-11.5697,2.6114,0.6198,-5.1409,9.7067,-21.7683
9.356,3.6766,2.1988,-12.8650,0.1690,1.0459,-4.5559,12.0630,-21.3750
9.360,3.9332,0.4397,-13.4120,-1.7495,1.4905,-3.1298,12.0141,-18.3116
9.364,3.5237,-1.8496,-14.1324,1.5851,1.0984,-0.5516,9.9411,-15.6800
9.368,2.8194,0.9617,-11.5358,-1.3131,-1.1320,2.3119,8.8170,-12.2229
9.372,3.7488,-0.7514,-9.1622,0.4211,1.1220,6.5403,4.6624,-12.0744
9.376,2.0788,-1.3241,-9.4157,-1.5058,-0.6704,7.8141,4.4868,-9.9149
9.380,-1.3609,-4.1020,-6.4336,-1.0974,-2.1343,10.2882,-2.3103,-5.1949
9.384,-2.0517,-7.7987,-5.8223,-0.9461,-1.4653,9.1765,-3.8783,-1.9182
9.388,0.0927,-9.4240,-5.0117,-2.4017,0.0078,10.9726,-8.6227,-3.0333
9.392,0.5694,-10.6505,-4.1079,1.2897,2.8205,11.2682,-12.0382,0.7502
9.396,3.1241,-14.3175,-2.0655,1.9129,1.9740,10.4010,-14.0570,1.6822
9.400,4.7631,-10.7753,-2.6844,0.0122,4.1910,9.2179,-13.8254,5.1034
9.404,1.5691,-12.7537,-0.3979,-3.4169,5.0407,9.9524,-14.9807,7.2813
9.408,2.7700,-10.5751,0.5461,-1.4311,2.1229,4.5227,-14.9867,12.2955
9.412,4.1842,-8.1789,0.5718,-1.3116,0.4501,5.7322,-12.5432,13.0246
9.416,8.3024,-6.0145,1.1399,-0.7199,1.8653,4.3848,-13.5517,10.8879
9.420,10.6599,-7.7596,6.5069,-1.1571,-0.0525,2.0103,-13.9527,7.9924
9.424,11.3633,-5.2763,3.0728,-3.6151,-5.0025,0.8733,-14.7085,6.8470
9.428,14.3370,-2.9444,3.5194,-0.1961,-7.2082,-1.1947,-13.3600,5.5083
9.432,13.2270,3.5932,6.2570,2.6107,-7.6824,-0.7652,-6.1673,3.0198
9.436,13.3650,3.6491,5.9299,5.1081,-8.8818,1.8143,-3.6468,2.2793
9.440,12.1308,2.3785,5.3792,4.8536,-8.2180,0.3386,-0.2395,-0.4741
9.444,11.9997,4.4194,2.1443,3.0333,-6.0765,3.4694,4.6525,-1.1470
9.448,11.0323,7.9577,1.3029,4.3281,-6.0060,-0.0460,6.0688,-1.5291
9.452,10.5151,7.7079,-0.1215,1.8496,-2.4647,-1.1736,5.2999,-1.7137
9.456,9.0647,8.5551,3.0631,-0.4891,-0.9722,-1.6198,9.1510,-5.9530
9.460,1.7289,6.3093,2.6002,-2.5849,2.8397,2.6451,8.6954,-6.2872
9.464,1.1564,7.7104,2.4420,-1.3569,3.5384,1.9208,7.9106,-3.6378
9.468,-2.1664,3.5334,1.4588,-3.5524,3.8810,1.4909,5.9844,-5.3706
9.472,-2.3757,0.5035,2.1542,-4.7724,5.4654,6.0055,4.4935,-5.1323
9.476,-1.3774,-0.7776,1.2045,-6.2602,6.4702,6.8423,4.8977,-4.5754
9.480,-1.7447,-2.6605,0.9757,-4.3308,9.1294,11.3141,2.5972,-3.5892
9.484,-2.3558,-5.4131,2.1353,-3.3856,9.1781,12.2638,-3.3609,-3.4399
9.488,-5.0923,-7.6999,0.8882,0.5531,8.7522,15.2313,-2.6202,-3.5391
9.492,-5.3171,-5.7503,0.2599,-1.2143,8.7075,13.2059,-5.4272,1.1072
9.496,-3.7602,-5.5541,-2.7776,0.8068,10.2925,10.3469,-8.2295,5.3514
9.500,-6.1569,-5.8669,-3.2121,-0.2750,10.4121,7.8897,-7.7472,3.4023
9.504,-7.3803,-3.3443,-1.4833,1.3624,9.4027,9.1623,-10.3819,6.0429
9.508,-4.6939,-5.0028,-2.6698,-0.9487,9.3768,5.5807,-10.6471,6.7693
9.512,-4.9314,-0.6341,-0.5291,-1.2966,7.1286,4.8319,-13.4598,6.5527
9.516,-4.3071,-2.1415,-2.0330,2.4416,4.9789,4.5284,-11.5625,1.9246
9.520,-5.4789,2.5602,-1.2899,1.0878,5.6136,1.9045,-5.9675,5.1880
9.524,-3.1798,3.4266,-2.3240,-0.0241,2.9633,0.6743,-6.4461,-0.4068
9.528,-4.6938,3.8434,-3.2697,-2.0863,0.1167,-2.6260,-1.9109,-1.0932
9.532,-2.1590,2.6735,-3.8063,-1.3208,0.2799,-1.4431,1.0258,-1.3205
9.536,-1.3823,1.9852,-2.3136,0.3216,-1.1021,-4.1460,6.7462,-2.0196
9.540,-0.4619,5.1854,-2.3812,0.5827,-3.0066,-2.4952,10.4809,-0.9110
9.544,-1.6734,7.8343,-3.6287,-2.1467,-0.3013,-6.2550,10.4565,-6.1139
9.548,-1.2785,5.8464,-2.4663,-0.0337,-4.4369,-4.6969,10.6267,-7.1494
9.552,-0.8035,6.7056,0.9893,0.9572,-1.9710,-2.6031,9.9788,-9.3734
9.556,-2.0911,2.3599,-1.2615,0.1548,3.6239,-1.1795,12.9905,-7.2474
9.560,-4.0670,1.6615,1.5447,-2.5833,4.0797,2.3239,13.0035,-11.4656
9.564,-2.4716,2.4452,0.8206,-0.4942,4.7962,-0.9085,9.1960,-9.2352
9.568,-2.4227,-2.0536,0.8524,-1.3515,7.4245,0.5759,10.5174,-8.2935
9.572,-4.6671,-4.6792,0.7811,-1.8602,6.1266,2.1879,8.9312,-5.7579
9.576,-6.5082,-6.1624,1.0279,1.2087,6.0927,5.7296,7.4420,-3.3786
9.580,-9.5714,-3.6008,-1.9782,1.4923,5.8611,4.6109,4.0432,0.6526
9.584,-7.4077,-6.6954,-2.9377,0.2173,4.7438,9.0400,2.6049,2.3617
9.588,-5.8413,-8.5374,-1.5769,-0.9520,4.8972,10.3790,-0.9083,10.3083
9.592,-9.6424,-9.9641,-0.6301,-0.3505,6.1208,12.0724,-5.0203,10.4063
9.596,-8.0929,-11.2942,1.8280,-0.2516,4.1822,12.7730,-8.5942,14.0325
9.600,-7.9900,-12.5677,2.4344,0.6778,3.6350,11.8529,-11.8167,14.8377
9.604,-4.9985,-11.2657,2.7984,2.2621,4.4075,10.1013,-12.8604,17.2660
9.608,-5.6177,-10.1531,1.2798,1.4066,3.4800,9.2812,-12.8182,14.0561
9.612,-6.6424,-11.0028,4.1563,1.5126,4.4213,10.2501,-12.1675,14.4739
9.616,-4.6675,-7.7394,5.7444,-0.1676,3.3579,7.7114,-10.4583,9.9675
9.620,-3.7181,-4.8002,5.6962,-0.2694,0.5611,7.9086,-9.5054,9.9122
9.624,-5.0141,-4.1175,3.9202,-1.2650,-2.0189,4.9085,-3.6878,8.9728
9.628,-3.9997,0.4175,4.1726,-0.1432,-4.5131,4.7565,-3.1930,5.4937
9.632,-3.4008,0.1495,3.7883,0.0170,-6.4273,7.2148,2.0591,-2.4346
9.636,-4.0881,1.2980,3.0979,-0.3317,-5.7517,7.4516,6.7872,-2.4968
9.640,-5.8560,1.6221,-0.0860,-0.3872,-7.5420,5.5688,6.5501,-4.3370
9.644,-5.5414,5.4902,-1.1270,-1.9147,-7.6467,7.3539,8.3927,-2.0607
9.648,-5.5468,4.3258,-0.1374,-2.9658,-7.7963,7.7217,11.4436,-3.7968
9.652,-5.0263,7.2478,-1.8774,-0.8857,-8.5159,8.5819,12.0307,-4.3132
9.656,-5.1470,5.8803,-3.5517,-2.6700,-6.8708,7.8990,13.6762,-4.0591
9.660,-4.6605,5.8921,-0.4705,-1.5188,-6.1924,8.0127,12.7150,-5.2290
9.664,-4.0996,6.6335,-1.9939,-1.0754,-2.7553,9.7187,13.2864,-6.3660
9.668,-5.0764,1.7738,-3.4265,0.4831,-1.4979,10.9990,13.1998,-4.6393
9.672,-7.5432,6.1014,-2.0302,-4.6199,-0.2286,13.3718,12.3889,-5.4187
9.676,-6.2479,3.6543,-1.6565,-4.0196,-2.3498,10.2086,7.4700,-5.9563
9.680,-10.3716,2.8862,-4.8591,-5.2469,-0.6859,7.8480,4.7874,-5.5719
9.684,-7.4524,0.3353,-3.5202,-6.8339,3.3375,7.5899,1.3878,-5.4566
9.688,-9.1057,-0.4767,-3.9114,-6.6569,1.9493,4.9590,-2.3267,-2.1380
9.692,-7.3776,0.0029,-3.8088,-6.6693,0.9354,3.0624,-4.9463,-1.5751
9.696,-6.4331,-2.5084,-4.9886,-4.0717,1.5839,4.4294,-6.5712,3.0585
9.700,-5.9924,-2.6752,-3.4074,-3.5832,3.3916,5.8369,-5.0217,4.0965
9.704,-5.5904,-1.0082,0.3997,-5.8347,3.1105,7.9058,-5.3892,4.9221
9.708,-2.7780,-0.3689,1.3088,-5.4981,4.7359,8.6554,-3.5349,6.1063
9.712,-0.7899,-0.8398,3.7956,-5.0481,4.9064,8.8450,-4.5033,2.2896
9.716,-0.8849,-0.9431,2.5112,-2.0907,3.2208,8.7510,-3.9741,2.2806
9.720,1.5655,-0.5344,5.5245,-3.5735,4.1317,9.1925,-6.8947,2.8827
9.724,1.6411,-2.0359,4.2871,-3.2954,1.1589,3.5599,-4.5025,-0.0150
9.728,0.1866,-2.4492,3.7876,-5.7331,-2.9395,3.5916,-3.7613,1.7330
9.732,1.5708,-4.5475,2.5029,-7.5235,-3.4070,2.5089,-2.4419,-5.4460
9.736,3.8014,-3.3269,4.6848,-6.6726,-7.3759,3.4273,-0.2634,-6.4488
9.740,6.9627,-1.6550,6.3250,-7.5060,-7.3072,0.9280,4.0002,-10.3392
9.744,4.8270,-1.9351,6.3304,-7.1739,-7.6340,-0.7728,6.0535,-11.5638
9.748,5.6567,-1.8589,7.2039,-6.0640,-10.4874,-0.5392,7.1619,-12.3039
9.752,7.8635,-1.9588,5.6570,-9.0349,-11.9731,-3.1409,7.5787,-10.2303
9.756,7.3582,-0.2001,6.4274,-8.3223,-10.3003,-1.1594,10.1205,-10.2191
9.760,6.3183,-2.0458,5.2383,-6.7699,-8.6208,-1.3700,13.1921,-6.8755
9.764,5.9316,-2.9854,5.8293,-8.7318,-6.9806,-0.3274,10.8248,-6.6039
9.768,5.3437,-3.8618,4.4959,-8.2770,-2.8186,-1.3877,8.6900,-7.4954
9.772,3.1364,-4.7924,4.2068,-10.9217,-0.7393,-3.9086,8.0385,-7.6178
9.776,-1.7490,-5.0645,5.6363,-11.4923,-2.0296,2.4677,5.0462,-3.3456
9.780,0.7825,-7.7423,5.3466,-11.2618,-1.5149,1.3040,0.6013,2.1197
9.784,0.2576,-6.1831,4.7363,-15.1797,0.2294,6.4195,-2.5175,1.9893
9.788,0.3457,-5.1045,3.0596,-13.5298,-1.2649,3.5195,-3.3414,6.0157
9.792,-4.6763,-2.5568,3.8277,-15.7280,1.9445,2.8454,-3.8577,8.7550
9.796,-7.3582,-2.0247,5.9483,-15.1688,1.9887,6.2720,-8.6445,8.2780
9.800,-6.4538,-6.9768,6.3640,-12.1421,-0.3439,6.4872,-7.9590,10.3796
9.804,-6.9275,-4.9907,5.3558,-12.5018,4.0440,5.4842,-8.1821,10.7758
9.808,-4.8021,-4.1212,7.4246,-8.2957,4.9867,7.7594,-7.5252,11.9698
9.812,-4.5604,-3.5074,6.8897,-7.2672,4.2619,5.9600,-6.9596,11.1558
9.816,-5.2015,-3.6131,8.1106,-5.1738,5.3401,8.5795,-7.2485,9.3295
9.820,-5.5231,-5.9981,8.2889,-4.0494,5.3785,7.8393,-6.3513,5.7325
9.824,-5.1145,-8.3901,6.1971,-2.4307,3.2745,7.7521,-4.5347,1.0707
9.828,-4.0971,-2.7428,4.5659,-1.5257,5.0285,3.6299,0.3593,-3.3986
9.832,-3.8229,-1.7546,4.0328,-1.5282,2.9588,3.8450,2.2825,-4.2545
9.836,-3.4546,-0.6788,3.4969,-4.0414,3.7229,-1.0803,5.7647,-5.1036
9.840,-4.6551,-0.9763,5.1677,-7.0691,2.5723,-1.9064,10.2068,-3.4470
9.844,-5.9949,-0.8928,6.7526,-5.1611,-0.1089,-1.0310,11.7192,-5.1515
9.848,-6.9846,0.8882,7.1356,-2.7842,-1.0273,-0.6147,16.6181,-5.7097
9.852,-8.0111,0.1708,5.8779,-3.9151,-0.7769,-2.3694,17.6089,-6.9356
9.856,-7.6135,1.3848,4.3153,-7.6365,0.6962,-1.5786,19.7021,-7.1167
9.860,-7.8669,-0.7087,2.5486,-8.1521,2.7362,-3.9276,18.0224,-6.3648
9.864,-9.7340,-0.5842,1.1420,-10.1018,1.7639,-6.1099,14.7035,-7.6254
9.868,-9.5308,-3.6530,2.2981,-9.0439,-0.9107,-5.5871,13.5240,-7.0517
9.872,-7.7769,-4.6833,1.7744,-10.5148,0.9499,-5.7839,13.6906,-4.0632
9.876,-8.8505,-4.0260,2.2708,-8.6873,-0.4844,-3.9833,11.1616,-3.9062
9.880,-6.6318,-0.7593,-0.1982,-8.0568,-3.2147,-0.6027,10.0032,1.6039
9.884,-5.7690,-2.7319,-1.0956,-5.6656,-3.8170,-1.0729,11.5078,4.2939
9.888,-7.0053,-4.9753,1.3047,-5.6786,-0.7526,0.1806,7.5651,6.8115
9.892,-5.7630,-6.2542,3.0856,-5.5411,-0.3811,3.5233,6.9760,6.5906
9.896,-4.2394,-5.5248,0.2105,-4.6407,2.1114,3.3628,7.4706,6.8244
9.900,-3.1238,-4.9715,3.8208,-3.1576,-0.0160,6.2945,0.2394,8.4547
9.904,-1.4289,-5.6631,4.9136,-3.2885,-0.4155,6.0039,-3.4143,10.8921
9.908,1.1408,-5.5607,4.8814,-2.9742,-3.8602,6.2259,-1.1655,10.6048
9.912,5.1110,-6.1612,2.8210,0.8638,-4.7722,3.1733,-4.4226,9.4382
9.916,7.2409,-0.5486,5.4686,2.3275,-4.6478,0.6879,-3.6338,8.6551
9.920,8.8051,-1.7078,3.9189,1.5962,-2.0757,2.6692,-4.0010,6.7786
9.924,6.8106,1.1519,4.6858,7.3150,2.0940,-3.2926,-3.8735,3.2437
9.928,9.0257,5.0209,6.4929,7.4290,-1.3974,-0.5214,0.5968,1.5492
9.932,8.5556,6.4256,8.7307,5.3830,-2.4373,-3.4671,0.2452,-1.4947
9.936,7.9637,5.1534,11.0548,5.2765,-1.4844,-6.0187,1.4368,-2.8091
9.940,11.2006,4.5684,9.1303,4.3923,-2.3213,-9.0130,3.3470,-2.2467
9.944,7.9348,2.7586,8.6238,4.9453,-6.4831,-11.9389,4.6775,-4.3294
9.948,3.4923,4.0235,9.1907,2.4239,-5.7387,-14.9354,6.4196,-4.4563
9.952,2.2119,2.6287,7.5964,3.9252,-8.2488,-12.4126,6.4307,-2.5431
9.956,1.6509,2.5572,8.3841,1.6440,-13.2737,-14.8119,9.7325,-3.0374
9.960,1.7691,1.2756,8.9604,0.0618,-9.4673,-18.3454,7.6304,-3.6817
9.964,2.0418,2.7188,2.8465,-2.2613,-9.7258,-17.8927,9.2420,-4.3585
9.968,1.0204,1.1395,5.0144,-0.1328,-8.7603,-16.2845,6.5094,0.8201
9.972,2.2195,-1.4968,2.2364,-3.4766,-5.2207,-13.2287,7.4894,-0.1174
9.976,4.2929,-1.1832,0.1759,-1.9576,-3.9916,-11.6408,3.2834,-0.9370
9.980,4.3443,0.6675,3.9981,-0.7161,-0.7010,-10.2332,4.1334,3.6537
9.984,6.7663,-0.2347,4.2744,-0.5744,-1.8484,-5.7175,2.8321,5.2846
9.988,3.9884,1.4667,4.9910,-2.2768,0.0803,-2.3944,-2.1538,4.6644
9.992,4.2726,-1.1726,2.8323,0.8594,-1.1095,-0.8859,-2.5024,4.5852
9.996,5.1345,-2.3036,4.3396,4.6375,-3.8099,1.0327,-5.3898,3.8281
10.000,3.9986,-1.9095,5.5888,1.9057,-4.6246,1.7316,-9.9085,4.3404
10.004,5.2644,-1.0109,6.2720,2.0199,-0.7187,0.3796,-7.6923,6.2498
10.008,6.1408,-0.7673,4.7713,3.1840,-1.4035,1.6400,-6.7955,8.2326
10.012,7.8552,1.0105,3.5000,5.3965,1.6253,2.8195,-10.8313,8.4639
10.016,7.3036,0.9274,2.9325,5.3994,1.0726,1.6038,-6.4636,6.5311
10.020,7.2082,2.4900,3.7889,5.2707,-1.6709,3.5879,-2.5516,4.8792
10.024,8.4294,2.9501,5.1364,7.1032,1.2967,1.6470,-2.5626,3.4596
10.028,11.0430,3.0515,3.2894,5.5737,2.7671,0.3722,-0.2424,0.6889
10.032,9.7817,4.6857,4.3580,7.9651,-1.0182,-1.9140,3.0202,-0.7328
10.036,7.5513,4.2546,1.4994,11.0515,1.2125,-2.2369,2.9698,-6.4469
10.040,6.1505,5.8259,3.1022,10.9800,-1.3689,-3.2943,6.8875,-7.9422
10.044,7.5871,5.4181,1.9369,7.1996,-3.2850,-6.6609,9.0986,-10.3568
10.048,5.3103,6.9415,0.6200,8.8533,-6.3206,-9.5050,10.3390,-11.5575
10.052,0.9873,9.7454,2.7818,5.7133,-3.0910,-11.6613,12.7164,-10.9168
10.056,3.6622,8.4456,2.5275,3.0804,-5.6498,-12.3267,12.4875,-13.9520
10.060,2.1659,7.1199,4.7108,1.2083,-4.3024,-13.7801,12.0541,-14.9157
10.064,1.7682,4.2093,5.1945,3.9945,-4.9975,-15.4361,15.1103,-14.9828
10.068,0.2510,2.0391,4.6416,4.3513,-4.4674,-11.8897,12.9238,-14.3649
10.072,2.8015,1.7997,3.9601,4.0758,-4.6329,-8.4775,12.3995,-11.8612
10.076,3.7679,2.1008,6.0111,3.5783,-3.8824,-11.9199,7.9274,-8.2654
10.080,5.9569,1.1376,2.3794,0.2999,-2.0151,-10.3237,5.4936,-6.3593
10.084,7.6517,-0.7600,3.1851,1.6730,-1.2392,-7.4886,0.5483,-2.2245
10.088,8.5337,-0.0630,-0.3903,2.0693,1.1426,0.0906,-4.2037,0.4599
10.092,10.3389,-5.2074,-4.5828,1.0827,2.2626,1.9497,-7.6080,0.8121
10.096,8.0116,-2.7974,-2.5213,2.6384,-0.3511,5.7701,-12.3559,0.6365
10.100,8.6642,-2.3978,-4.9293,4.3754,-0.6045,6.8184,-13.5828,-1.6851
10.104,7.8385,-0.5649,-4.6220,3.7532,-0.3633,6.1755,-15.8695,-1.4738
10.108,5.9248,-3.9635,-2.0362,4.6792,-1.3393,4.7104,-15.3834,-3.5455
10.112,6.5720,-2.0903,-3.6088,3.4534,-0.0508,6.2095,-16.5289,0.0862
10.116,8.3453,-1.2981,-1.5671,4.2099,-0.3819,4.6223,-16.2818,-5.6965
10.120,10.0098,1.9019,2.3593,0.2966,0.8529,2.5866,-16.7422,-4.2220
10.124,10.8358,2.3980,0.1182,0.0324,1.2031,6.3731,-13.6638,-6.7570
10.128,9.5161,5.0915,4.1023,-1.6457,0.9696,4.1798,-12.6991,-9.7653
10.132,11.5353,3.9848,3.1847,-0.7536,0.0928,4.5886,-11.6471,-11.7390
10.136,8.7597,4.9280,1.7310,-1.1044,2.0061,2.1563,-8.5700,-14.3342
10.140,5.9799,5.6666,0.6257,-1.0117,0.8318,-2.7241,-8.6441,-17.0624
10.144,6.2155,2.9200,0.3951,0.3719,-0.4966,-1.9851,-1.8112,-16.3214
10.148,4.6652,6.4725,-1.3142,0.5047,-4.1869,-0.5634,-2.3037,-20.0985
10.152,1.1192,8.0932,-5.1084,0.2513,-4.0742,-2.9045,-0.1625,-20.3158
10.156,0.7318,4.7465,-2.1544,0.2275,-5.5156,-4.5200,0.7843,-14.4920
10.160,-3.8059,3.6422,-1.8036,0.0964,-5.4477,-4.2656,0.2999,-13.6371
10.164,-5.3742,3.9274,0.4221,-2.2517,-6.6049,-6.3387,0.4487,-16.7828
10.168,-7.5452,5.5771,3.9606,-2.8267,-7.0462,-3.1189,1.6692,-11.8234
10.172,-9.4827,6.3186,5.0256,-7.6281,-7.2629,-0.0217,0.1283,-8.1647
10.176,-7.6376,7.0697,3.8235,-8.0508,-5.1170,1.4821,-0.0583,-7.4789
10.180,-7.9453,6.3416,5.2687,-7.4481,-6.5937,-1.1528,-3.2335,-2.5784
10.184,-10.0150,8.5294,-1.3642,-7.3759,-5.8766,0.6717,-6.4971,0.0752
10.188,-7.6808,9.6055,-3.3708,-5.8850,-2.7778,3.1651,-10.6385,1.7172
10.192,-4.0268,7.9235,-3.7640,-4.6887,-4.4659,1.8830,-11.3152,3.6571
10.196,-0.0015,4.0527,-3.8248,-4.1844,-3.4985,4.5426,-13.2739,4.6824
10.200,1.1818,5.7362,-6.4155,-5.3281,-2.7732,7.4113,-13.0019,6.3875
