time,Fp1,Fp2,F3,F4,C3,C4,O1,O2
9.900,0.3779,1.1025,0.7174,1.0925,0.7642,-0.7638,-1.2489,-1.1109
9.904,1.7477,2.3786,2.6459,2.8996,-1.0156,0.0948,-1.8574,-0.6577
9.908,-0.1036,1.1780,3.0519,-0.4748,0.9358,1.1938,0.0488,0.1899
9.912,1.7502,-0.5701,1.1966,-0.5504,2.9589,1.1496,0.6057,-0.8515
9.916,-1.6570,1.4020,0.7467,-0.3958,2.6535,1.2401,1.4043,-0.0899
9.920,-1.3116,-0.9476,-0.0451,1.1717,2.2933,0.3361,-0.4355,0.1934
9.924,-3.4017,-1.7556,-1.7206,-1.2074,-0.7374,-1.2166,-1.1874,-0.5740
9.928,-4.4989,-2.4539,-1.9497,-2.1653,-0.6381,-0.5227,0.1254,0.0273
9.932,-4.7191,-4.8920,-4.9543,-3.6244,-2.0291,-2.4404,-1.4821,-2.0821
9.936,-4.6097,-4.4705,-4.3255,-5.1565,-2.1587,-2.4519,-0.6128,-3.4001
9.940,-5.1822,-6.0022,-4.8557,-5.5220,-3.2573,-3.7511,-2.4878,-4.4528
9.944,-5.9179,-6.0214,-4.8579,-4.9250,-2.9888,-4.1898,-5.0674,-5.7430
9.948,-6.3500,-6.0787,-5.9409,-4.1009,-4.1145,-4.3161,-5.8153,-4.3505
9.952,-7.8901,-7.3335,-5.7770,-4.7004,-3.8423,-2.3080,-5.9756,-6.7987
9.956,-7.2879,-5.6881,-5.8404,-7.7948,-4.4511,-5.1141,-4.9577,-7.1279
9.960,-6.7598,-7.0869,-6.4191,-5.7723,-4.3348,-6.7320,-6.7629,-6.4307
9.964,-7.0889,-7.2543,-7.3704,-8.9072,-6.0136,-6.6750,-8.1674,-7.9536
9.968,-7.4658,-6.5746,-6.2707,-7.7879,-8.2530,-7.4748,-7.8779,-9.1984
9.972,-9.7823,-7.0632,-7.5507,-7.1394,-7.5199,-6.5040,-9.2810,-9.1363
9.976,-7.5945,-8.9191,-6.5226,-6.3783,-10.1299,-8.4166,-8.4062,-9.2214
9.980,-6.6612,-7.5069,-6.5564,-6.7648,-9.6193,-8.7354,-9.3588,-8.8809
9.984,-6.4105,-6.3712,-6.9677,-6.1698,-6.7344,-8.0730,-9.0486,-8.5327
9.988,-7.1584,-6.7392,-4.6286,-4.4059,-6.4572,-7.8477,-6.9226,-7.6653
9.992,-3.6800,-3.5230,-4.4234,-4.1215,-5.9422,-4.9687,-5.4743,-6.4678
9.996,-3.8538,-2.6365,-4.3379,-3.3088,-4.4383,-4.4938,-5.3214,-4.4292
10.000,-1.2591,-0.4690,-1.5087,0.6993,-1.6821,-2.8956,-1.9863,-4.0352
10.004,0.6209,0.7310,-0.7821,-0.8083,1.4271,-0.7349,-2.0927,-1.0468
10.008,1.0658,-0.2502,0.7743,1.7925,2.5029,2.3814,1.3320,-0.2216
10.012,2.5119,2.3868,2.2812,1.6390,2.3332,3.7933,1.7184,-0.4081
10.016,2.4251,1.3827,4.0321,3.4419,4.4182,3.7700,0.3101,-0.1305
10.020,4.1509,3.2668,4.6544,3.2356,3.2879,1.6338,1.7318,2.4263
10.024,5.1335,3.6795,3.4998,2.7776,2.3957,0.5593,2.3916,2.2413
10.028,3.2184,1.5608,2.3154,4.9884,1.4077,2.5987,3.1530,1.8741
10.032,2.5111,4.1399,4.2546,2.9038,2.2647,1.7236,1.0570,1.0219
10.036,3.8274,3.4683,3.3273,3.2551,2.5325,1.0717,0.3319,1.1143
10.040,3.9528,4.7832,3.3567,4.9481,-1.0681,-0.9316,0.4801,1.2357
10.044,4.0569,2.9047,4.0175,3.3093,0.0886,0.5093,1.1991,-1.7778
10.048,2.9746,4.8736,2.5811,4.1701,0.4380,1.8967,-0.2564,-1.0608
10.052,0.9294,4.1019,3.8222,4.0761,1.1211,-1.2859,-1.8606,-0.5982
10.056,3.2577,2.8396,3.9726,1.3376,0.4872,0.4087,-1.8893,-3.1069
10.060,0.4503,2.3547,2.7594,2.1987,-0.4159,0.3067,-3.4819,-3.0139
10.064,2.1354,1.0211,0.8218,1.5756,-2.1443,-3.2873,-4.4580,-5.3263
10.068,0.1812,1.1549,0.6557,-0.1464,-2.9584,-5.3884,-5.6517,-6.1707
10.072,0.0570,-1.0587,-0.5623,-1.8089,-5.2595,-5.1563,-6.3125,-4.8470
10.076,-1.7385,-2.7869,-2.5060,-2.8423,-5.7561,-5.8130,-7.4262,-6.9877
10.080,-2.5458,-3.5937,-2.6913,-3.3557,-5.2400,-7.8635,-6.6545,-7.8251
10.084,-4.4341,-3.5487,-3.6557,-4.0557,-8.2956,-6.9176,-8.0727,-6.9648
10.088,-3.8899,-3.7669,-3.5572,-4.0545,-7.9401,-8.3700,-5.9285,-7.2989
10.092,-5.3413,-2.7371,-3.2016,-3.6712,-4.7121,-5.8660,-6.9471,-6.2415
10.096,-3.8137,-5.2137,-4.9679,-4.6924,-4.7528,-4.6437,-5.8067,-6.2852
10.100,-4.0622,-4.3550,-4.6241,-4.3564,-3.7306,-2.8979,-4.9228,-4.8122
10.104,-3.5747,-4.1080,-1.5343,-4.4839,-2.7039,-1.9805,-3.4132,-3.8908
10.108,-4.1185,-3.8575,-4.9755,-2.7908,-0.2606,-3.2087,-2.1655,-4.0788
10.112,-4.1384,-5.1138,-3.3407,-5.0205,-1.1804,-1.1910,-2.3629,-1.8316
10.116,-1.8836,-5.1496,-5.3869,-4.4979,-1.0586,-0.8588,-1.2859,-3.5014
10.120,-7.5036,-4.4511,-4.3888,-4.7507,-1.0792,-0.5509,-2.7675,-3.7598
10.124,-5.1758,-4.1507,-6.0940,-4.9610,-1.5002,-2.6250,-2.5862,-2.9808
10.128,-5.6059,-3.3622,-4.8882,-4.8737,-2.1192,-0.9009,-1.8027,-2.7728
10.132,-6.0592,-5.6810,-5.8573,-4.8394,-2.8551,-3.2085,-2.6688,-2.8148
10.136,-4.5923,-6.4373,-5.2374,-5.9871,-2.8436,-4.1817,-2.2175,-3.2959
10.140,-5.6524,-4.7930,-4.6654,-4.2337,-2.7031,-4.4923,-3.6015,-4.1019
10.144,-6.1047,-4.8921,-5.5533,-4.8946,-2.2522,-4.5027,-3.5993,-5.2330
10.148,-4.5102,-3.0570,-4.8063,-4.1974,-3.5915,-4.2318,-2.9882,-3.5338
10.152,-4.1057,-3.1487,-5.1450,-3.6971,-3.0526,-2.1045,-5.3020,-4.2148
10.156,-2.6675,-2.9529,-3.3366,-2.6732,-4.4062,-2.8154,-5.0036,-6.4122
10.160,-3.3775,-2.4712,-3.0998,-3.0587,-3.1029,-5.2328,-6.4885,-5.1847
10.164,-3.4826,-2.4785,-1.4829,-2.2451,-4.7795,-5.6032,-5.6019,-6.1003
10.168,-0.7000,-0.5943,-1.8475,-3.7041,-5.3473,-5.3424,-5.9178,-5.9764
10.172,-2.0472,-2.2424,-2.2412,-1.8486,-6.4692,-5.5458,-7.8969,-7.8121
10.176,-0.5622,-1.7935,0.0020,-0.0869,-5.8557,-6.8176,-6.1232,-7.2803
10.180,-1.3208,-0.5194,-1.1629,-0.9710,-4.9274,-6.9846,-7.3160,-5.8432
10.184,-1.2381,1.0147,-0.3880,-1.8402,-5.1575,-6.3207,-4.5632,-7.2591
10.188,0.1028,1.3950,0.2616,-0.4723,-6.0822,-4.4824,-6.9489,-5.8180
10.192,1.7820,1.5599,-0.0847,0.5858,-2.5222,-4.0993,-3.1089,-3.2571
10.196,2.8868,3.6876,2.2701,0.9938,-1.4517,-1.6562,-2.2983,-2.7466
10.200,3.7272,4.2461,2.5762,3.9114,1.1166,-0.6625,-0.3915,-0.4231
10.204,5.5678,5.6214,4.3447,4.2652,1.0095,0.3254,0.1660,-1.4509
10.208,7.0706,5.0951,4.7639,2.9506,2.5613,2.9277,1.4868,1.6859
10.212,4.9691,5.7695,5.1677,5.9641,3.7431,4.4567,2.7497,0.4796
10.216,4.5731,4.4672,4.5319,4.8823,4.7269,2.5891,1.9542,3.0838
10.220,4.3291,5.4788,5.0218,4.3978,3.1653,3.7525,2.3542,0.5653
10.224,4.3521,3.5265,5.0392,4.0959,3.2349,2.5911,1.4323,-0.0688
10.228,3.6784,3.0241,2.2074,3.6179,3.0865,0.2481,1.5012,1.2896
10.232,2.7420,3.6034,3.5717,1.0901,0.8935,0.2640,0.7387,1.6458
10.236,1.7750,2.0325,2.2810,1.7945,0.2538,-0.0946,1.5864,-0.0743
10.240,0.6859,1.5795,1.3985,0.5954,-0.5939,-1.2550,-0.4860,-0.7109
10.244,1.1843,0.2237,0.6351,-0.6498,-0.8470,-1.9693,-0.6805,-1.5966
10.248,0.4619,-1.6970,-2.8855,-1.0575,-1.3448,-1.6088,-2.2176,-4.2021
10.252,-2.2020,-2.2444,-1.1669,-2.7458,-1.4188,-2.9215,-4.0909,-3.4120
10.256,-2.3301,-2.8225,-1.1399,-1.8483,-3.6142,-2.2190,-5.2722,-5.7763
10.260,-2.9346,-1.9598,-3.5822,-3.8400,-4.8117,-5.2354,-4.9929,-7.3171
10.264,-5.5448,-3.7602,-5.1330,-4.4959,-5.5642,-5.0312,-7.3921,-8.2005
10.268,-6.0271,-5.8468,-7.5461,-5.7930,-5.7931,-6.6974,-9.2668,-9.9343
10.272,-5.4451,-6.6184,-6.7786,-7.3279,-7.9023,-8.8254,-8.4222,-8.9795
10.276,-6.7134,-7.8660,-7.6429,-8.0254,-7.3336,-8.3172,-9.0978,-9.8763
10.280,-6.9976,-8.2299,-7.6205,-9.2509,-9.8676,-10.3048,-8.4987,-9.8936
10.284,-7.7370,-7.9561,-6.7731,-7.9637,-8.9524,-10.2248,-9.5333,-9.7255
10.288,-8.0667,-6.7884,-8.3141,-7.9749,-7.9176,-8.5379,-8.7804,-9.8367
10.292,-6.5398,-8.8367,-6.0539,-7.1248,-6.7980,-7.1980,-8.0558,-6.7461
10.296,-5.6932,-5.6011,-6.7070,-7.3976,-5.6247,-6.1431,-5.1487,-7.6111
10.300,-6.7512,-5.6907,-7.0106,-5.7065,-4.5570,-5.2681,-6.0398,-4.0122
10.304,-3.8703,-4.4492,-4.7173,-4.2138,-2.5814,-2.7150,-3.2184,-4.8730
10.308,-2.5996,-2.8626,-5.0880,-4.8256,-0.1464,-0.3099,-2.3691,-3.9025
10.312,-2.0269,-2.7473,-2.5240,-4.4267,0.2805,-1.3600,-1.4890,-3.1519
10.316,-2.8099,-1.4484,-3.0222,-3.9559,1.3547,-0.4509,-1.5384,-1.9708
10.320,-1.5385,-2.0323,-2.6519,-2.3473,-0.1293,0.2155,-1.0706,-1.4613
10.324,-0.1501,-1.9692,-0.7220,-2.4383,0.4936,-0.5248,-1.5806,-1.2585
10.328,-1.0348,-1.1969,-0.7273,-3.1352,-2.1119,-1.4849,-1.8034,-1.5847
10.332,-0.9854,-0.2292,-1.8082,-1.7908,-1.6229,-0.2726,-1.6735,-3.1918
10.336,-0.5276,-0.6242,-1.0347,0.2075,0.2437,-1.6160,-0.2722,-1.2027
10.340,2.4814,1.8234,-0.7593,0.5829,-0.3696,-1.3408,-1.3023,-0.9991
10.344,1.7016,2.2325,0.4669,1.1216,-1.0895,-0.9652,-1.3079,-2.3811
10.348,1.6276,2.4825,2.2501,1.9414,-0.9400,-1.9666,-1.6971,-1.8120
10.352,2.9895,1.2086,2.3102,2.8799,-0.8888,-2.6038,-1.2568,-1.8148
10.356,2.5371,1.9564,1.4773,2.3077,-0.3818,-1.3564,-2.8290,-2.8333
10.360,3.9871,3.7385,3.4979,3.5776,-1.7430,-0.7529,-2.7526,-3.9942
10.364,4.8744,2.9380,2.7724,2.8488,-2.1115,-1.6970,-3.3558,-3.1181
10.368,3.0720,2.7777,2.7972,1.2849,-3.6506,-3.8924,-3.7208,-4.3797
10.372,2.1803,4.0247,2.5696,2.5737,-3.7402,-3.7346,-5.2181,-6.2411
10.376,3.1562,4.0258,0.7589,1.7425,-5.6341,-5.7793,-4.5428,-4.3445
10.380,2.1469,3.0108,1.3325,2.1133,-4.6120,-6.7733,-4.2426,-6.6510
10.384,2.8454,2.7366,1.5212,0.9485,-2.4651,-5.3379,-6.2902,-4.5558
10.388,1.4805,2.0480,1.1093,-0.2697,-4.1278,-3.9858,-5.1297,-5.1232
10.392,2.6804,2.4833,1.8165,0.9239,-3.2196,-3.1444,-4.7894,-2.3944
10.396,1.9696,1.5584,1.4338,1.7719,-0.6994,-2.0932,-4.0779,-4.4950
10.400,3.2288,2.1999,2.1288,1.0413,0.2068,0.0735,-1.4518,-2.1716
10.404,3.7370,3.4056,1.0390,0.9687,0.3742,0.6656,-0.1380,-0.4898
10.408,2.4168,1.7734,1.0407,2.0504,1.8483,0.4646,-1.4670,1.0590
10.412,1.9930,1.6483,0.9253,0.2990,1.7950,1.6025,0.0474,-0.2738
10.416,0.2344,1.1830,0.4289,0.7174,1.5241,0.7271,-0.9604,0.6270
10.420,0.7932,-1.0004,-1.2607,-0.8069,0.9215,1.6958,1.9621,-0.6519
10.424,-0.6708,-1.2237,-0.7335,-1.1910,1.0438,0.4231,0.3996,-1.6438
10.428,-0.1315,-1.7187,-3.5665,-4.0320,-0.9080,-0.3850,-1.3435,-0.8901
10.432,-2.6368,-3.8551,-4.3511,-3.5822,-1.1623,-2.5489,-1.5486,-1.3718
10.436,-2.9058,-3.1657,-4.6264,-4.3662,-2.5611,-2.6089,-2.9153,-3.0693
10.440,-3.8934,-4.4073,-4.9238,-5.1815,-2.4810,-3.0836,-1.9501,-3.9166
10.444,-4.1716,-4.2684,-5.5763,-6.9821,-3.4035,-4.3835,-3.2724,-3.9001
10.448,-6.0008,-5.1536,-5.6903,-5.5305,-4.0793,-5.2716,-4.2734,-4.7548
10.452,-5.3141,-5.5591,-4.9224,-5.8140,-5.4223,-5.5418,-5.8083,-6.2788
10.456,-4.9702,-5.3977,-6.7050,-5.8056,-4.4435,-6.7943,-5.2765,-6.3635
10.460,-7.6676,-5.0526,-5.1975,-5.8706,-5.1798,-5.4610,-6.1171,-8.6571
10.464,-6.7270,-6.4981,-6.5344,-5.8967,-6.8002,-8.4418,-8.8402,-9.0003
10.468,-6.1553,-6.3721,-6.3786,-7.5104,-7.6501,-7.6199,-9.1504,-8.3187
10.472,-7.2979,-5.2969,-8.5319,-7.6785,-8.6058,-9.1837,-9.8519,-9.5451
10.476,-5.5835,-5.3198,-5.6780,-8.0020,-8.3072,-8.6865,-10.2997,-9.0555
10.480,-6.3665,-5.1502,-6.5047,-8.4989,-8.0931,-7.5760,-8.9321,-10.3275
10.484,-4.6253,-3.7938,-6.0030,-5.8361,-8.2114,-8.6345,-7.6218,-8.2357
10.488,-2.8624,-4.3261,-5.9601,-5.0734,-7.4483,-8.6191,-5.5261,-7.4619
10.492,-3.8380,-2.4490,-4.7160,-4.4994,-5.9809,-5.8789,-5.5283,-6.7790
10.496,-2.3439,-0.5811,-3.0317,-3.5352,-3.5745,-5.5097,-4.5995,-5.1194
10.500,0.2549,-0.0431,-1.2822,-0.4155,-1.6678,-3.3602,-3.4561,-2.9606
10.504,2.3224,0.9173,-0.1092,0.7590,-1.0062,-0.0783,-3.1179,-0.9021
10.508,2.2930,2.1978,-0.1604,-0.7821,1.5683,0.5894,-0.2697,0.5406
10.512,2.8425,4.9928,2.0656,1.9144,2.4455,0.7669,1.2301,1.7407
10.516,3.8276,4.8252,1.2655,2.6153,2.7525,3.3803,1.5123,0.6665
10.520,4.1970,5.0073,2.1805,2.5791,2.2288,3.0494,2.5972,2.7612
10.524,4.5840,4.6274,3.6953,3.8750,2.8296,2.1364,2.1582,2.1224
10.528,4.1508,3.9133,2.5760,2.8688,1.7926,3.1615,1.0862,2.3890
10.532,4.8889,4.3940,2.6334,1.9224,0.3834,0.8515,2.6521,1.6867
10.536,4.5051,4.3344,3.7498,3.7403,0.9843,1.4673,0.2847,1.9902
10.540,5.6751,3.6137,4.0523,3.5099,0.7537,0.4426,1.4538,0.9290
10.544,5.1335,5.1502,5.2533,3.4564,-0.3049,0.3958,-0.5683,0.2678
10.548,4.6619,5.2800,3.8407,2.8221,-1.9907,-1.7402,-0.4484,-1.4940
10.552,5.9845,3.7838,3.2929,2.3154,-0.0278,-0.0447,-1.5685,-0.7506
10.556,4.0668,4.3566,2.9402,2.7858,0.2752,-1.3093,-1.6729,-1.8240
10.560,3.9537,3.2051,3.3014,1.7363,-1.6824,-1.8084,-3.6647,-2.9990
10.564,3.4031,2.1334,1.9929,0.9260,-3.1790,-3.2400,-3.4887,-4.7514
10.568,1.9901,1.4566,0.5059,-0.3922,-2.6541,-4.0697,-4.5832,-5.6998
10.572,1.0560,0.8705,-0.4265,-1.3616,-4.8904,-6.1541,-6.2648,-5.7570
10.576,-1.4129,0.6988,-3.9015,-0.6690,-6.1852,-6.4189,-7.4606,-7.1014
10.580,-0.2034,-1.2840,-2.9911,-3.0903,-6.3044,-9.6786,-4.7077,-6.2001
10.584,-1.3218,-1.6492,-3.2202,-5.0082,-7.1201,-6.3657,-7.1105,-7.9359
10.588,-2.1891,-1.4829,-2.7985,-5.6314,-5.8856,-7.1397,-7.0931,-6.2095
10.592,-4.0301,-2.7308,-3.7774,-3.9463,-7.1098,-5.4033,-6.2140,-6.6446
10.596,-3.5545,-3.7621,-3.6055,-4.3294,-4.4791,-5.4385,-5.2520,-5.4273
10.600,-2.9099,-2.8555,-4.5938,-4.9686,-4.2751,-3.6980,-5.0033,-4.3346
10.604,-1.3160,-3.5788,-3.6721,-3.5013,-1.5727,-1.4740,-2.8154,-3.7187
10.608,-3.0503,-2.9776,-5.2474,-5.3485,-3.2071,-0.7336,-1.6109,-2.3407
10.612,-3.5245,-3.6899,-3.7164,-5.1342,-0.4479,-0.0223,-1.6718,-2.7111
10.616,-2.2713,-3.2227,-6.1876,-5.8539,-0.3780,-1.2826,-1.7660,-1.5371
10.620,-2.5364,-4.0164,-4.9509,-6.2149,0.3477,-1.8808,-1.5843,-0.5225
10.624,-5.4474,-5.1867,-4.4820,-6.6184,-0.2755,-2.4846,-0.6281,-1.1812
10.628,-4.0227,-3.1267,-5.1799,-6.7038,-1.8518,-2.4730,-1.8972,-0.7008
10.632,-4.1700,-5.5080,-6.2178,-6.3804,-1.9350,-2.7097,-2.5038,-2.0087
10.636,-4.4026,-4.3139,-5.4285,-5.2745,-2.5557,-2.4768,-3.3750,-3.0045
10.640,-4.2168,-4.3900,-5.0938,-6.8459,-3.6475,-2.9842,-2.7756,-4.8267
10.644,-2.9717,-3.5600,-6.7099,-5.5658,-2.5834,-3.5777,-2.7897,-4.5310
10.648,-3.9629,-3.6561,-3.2408,-5.8881,-2.1151,-2.1857,-4.0603,-4.1759
10.652,-2.3486,-2.5730,-3.5647,-2.9270,-3.4038,-4.5432,-3.8883,-5.3620
10.656,-0.9493,-3.0775,-3.6674,-5.0694,-2.9279,-4.6669,-5.3807,-3.0152
10.660,-1.7185,-2.1384,-1.6275,-2.7411,-3.5559,-3.3086,-4.0849,-4.7626
10.664,-1.8798,-1.6809,-2.0757,-1.5684,-5.6437,-5.6767,-4.0359,-5.6641
10.668,-0.5241,-0.5250,-1.4873,-3.0975,-5.8732,-4.7824,-6.7211,-5.4718
10.672,-1.2177,-0.9168,-2.1743,-1.4030,-6.2215,-5.2640,-7.0679,-5.3748
10.676,0.5232,-0.7862,-1.9057,-1.3320,-5.8972,-6.7543,-6.9183,-6.7729
10.680,0.5541,0.2934,0.4284,-0.6434,-6.2116,-7.3007,-5.7636,-6.3562
10.684,2.5233,0.7731,-0.0676,-1.1561,-5.9208,-6.0898,-4.2376,-4.8986
10.688,2.2622,3.3288,1.0172,1.3112,-4.5854,-4.2471,-3.8771,-4.8152
10.692,4.0237,1.8161,0.9373,0.7070,-4.0576,-5.2138,-3.9414,-3.6575
10.696,4.0999,3.6304,2.1920,1.8149,-1.8146,-1.6848,-2.1191,-2.4961
10.700,4.7886,5.3750,3.2915,2.0178,-0.3247,-1.1497,-0.1776,-0.0240
10.704,7.1217,5.4219,6.3252,3.8025,2.3365,1.4064,1.8052,1.7154
10.708,7.8447,5.7848,6.2013,6.1108,4.0337,3.8963,2.1210,1.6575
10.712,5.8182,5.9521,5.8669,4.5880,3.9729,3.4909,3.8366,1.4783
10.716,6.5136,7.7784,4.5703,4.5343,3.4606,4.9429,4.0362,3.6312
10.720,6.7959,4.8497,5.2293,3.8782,2.7746,2.5732,3.6578,3.5733
10.724,4.8301,4.0659,3.4599,4.2177,3.6401,3.2485,1.5452,3.6545
10.728,4.7825,5.2534,2.3148,2.8324,2.6860,1.8811,1.3540,2.4874
10.732,5.1605,3.2838,1.8483,3.0134,1.5754,1.7442,1.4430,2.3400
10.736,1.9564,4.7230,2.7757,0.9567,1.0842,0.3339,0.0886,1.6706
10.740,1.2053,2.0980,-0.1995,-0.6753,0.4390,-0.0397,-0.4086,0.9169
10.744,2.3138,1.0975,0.1334,0.1332,-0.9625,-2.0516,-0.6932,-1.1408
10.748,-1.1389,1.6186,-1.9417,-0.6191,-2.9042,-1.3795,-2.1976,-1.5589
10.752,-0.4410,-1.1306,-1.0992,-1.1307,-3.5687,-2.4517,-4.5473,-2.1217
10.756,0.0243,-1.0211,-2.7258,-3.7409,-2.4936,-3.1232,-4.5379,-3.2152
10.760,-2.5125,-2.6848,-2.6220,-3.5286,-3.7336,-3.9619,-5.7225,-3.9632
10.764,-2.5627,-2.9398,-5.0422,-4.8327,-5.2302,-6.7891,-4.9682,-5.5139
10.768,-4.3407,-3.9413,-4.7937,-4.4032,-6.8874,-7.0311,-7.1327,-8.1510
10.772,-5.3670,-5.6097,-6.3842,-7.1430,-7.5844,-8.0018,-7.8420,-8.9355
10.776,-6.1038,-6.0773,-7.5925,-6.3321,-9.8314,-8.5873,-8.2024,-9.7105
10.780,-7.2325,-6.6992,-9.0187,-8.5815,-9.8977,-8.5656,-8.9999,-6.8239
10.784,-7.0346,-6.9296,-8.4863,-8.4000,-8.9302,-10.1722,-7.9961,-9.6056
10.788,-5.3315,-6.7189,-9.1838,-8.0818,-8.9566,-7.4887,-7.4918,-7.7445
10.792,-5.3132,-6.3721,-7.3602,-8.1825,-8.2884,-8.4992,-6.5374,-7.2274
10.796,-7.5123,-5.4963,-6.8955,-8.4848,-4.7725,-6.9697,-5.0380,-5.5709
10.800,-4.9914,-4.2297,-7.2830,-7.4079,-5.8409,-4.9488,-4.4444,-5.1488
10.804,-3.3390,-3.0135,-5.5819,-6.4665,-0.9870,-2.0473,-3.5087,-3.6754
10.808,-4.3373,-3.4559,-3.3092,-4.3905,-0.9831,-2.0742,-2.5931,-2.7318
10.812,-2.5076,-2.5577,-2.5920,-4.5860,0.5872,0.0483,-1.0213,-1.3903
10.816,-1.2587,-2.3742,-2.7020,-3.5640,0.9283,1.6464,1.1869,0.2581
10.820,-0.7169,-0.6704,-2.5569,-3.4092,0.7527,1.1109,0.8003,1.5361
10.824,0.8492,0.5047,-1.5769,-1.8876,0.5139,-1.0807,0.4051,0.9605
10.828,0.1492,-1.1615,-1.7280,-0.9385,0.2200,0.3656,-0.2621,1.8378
10.832,1.1702,0.8503,-0.6937,-1.8395,0.3891,0.5237,1.1946,-0.6617
10.836,-0.1093,0.3028,0.2505,-0.6978,0.6245,0.2657,0.3033,0.5664
10.840,2.4339,1.2709,0.6661,0.3225,0.2675,-0.5154,0.5059,0.5830
10.844,2.8613,2.8665,0.5375,0.4846,-2.1135,-0.9002,0.8333,0.7654
10.848,2.9441,3.7582,2.2598,1.3077,0.4602,-0.0730,0.1373,-0.9070
10.852,2.0192,2.2805,1.4464,1.3123,-0.6267,-0.3376,-1.8305,-1.5044
10.856,3.9960,2.8671,2.9566,3.6216,-0.1358,-1.5818,-1.5927,0.1609
10.860,5.7314,4.8689,2.9322,2.2168,-1.5847,-2.1701,-2.5417,-2.0336
10.864,4.7310,3.8667,2.5822,0.6223,-1.9450,-2.3158,-3.5536,-2.1541
10.868,3.1928,3.3192,1.6015,2.0670,-2.9655,-2.3385,-3.0107,-1.8947
10.872,5.2040,4.0672,0.8377,0.5110,-3.6898,-3.1409,-4.2093,-4.1801
10.876,3.5506,3.0804,2.0424,1.9181,-4.0619,-4.7291,-5.3506,-5.6349
10.880,1.5480,1.7625,0.7414,1.5690,-3.8320,-5.3182,-3.8267,-5.3182
10.884,2.0387,2.3039,1.4875,0.4786,-4.7856,-5.6839,-5.0593,-4.1114
10.888,2.7271,1.5643,1.5139,-0.3685,-4.3680,-3.5098,-3.7512,-2.6773
10.892,4.0535,2.9002,1.6236,1.4717,-4.2599,-2.3842,-3.0750,-2.6493
10.896,3.1745,2.1695,-0.6224,1.5862,-1.7825,-3.2201,-1.1437,-1.3681
10.900,3.8492,2.7247,2.6659,1.4346,-0.7790,0.2847,0.8624,-0.3739
10.904,3.8978,4.7457,1.8281,0.7707,1.1999,0.7815,0.9593,0.1364
10.908,3.6294,2.4746,2.0458,1.4192,1.6835,2.1645,2.7420,1.7466
10.912,3.1913,3.0804,1.2686,-1.5259,2.2740,2.5117,1.5747,2.8079
10.916,1.2857,0.9250,2.4730,-0.4365,2.0818,1.0259,2.6657,2.1765
10.920,2.2222,2.3974,-0.0401,-1.7444,0.9718,2.6022,1.2916,2.2915
10.924,0.6544,-1.6194,-0.7378,-2.5576,0.9967,2.3702,3.5396,1.0894
10.928,-2.9447,-1.2164,-2.3238,-2.6066,-0.0358,-2.0868,1.7820,2.9771
10.932,-1.5393,-1.5765,-3.2297,-4.3023,-1.7884,0.4896,0.9732,0.6144
10.936,-3.0981,-3.0288,-4.4128,-4.4700,-2.1588,-2.4951,-1.0549,-2.1024
10.940,-4.9358,-3.1831,-3.9778,-6.1864,-3.5505,-3.5707,-0.9925,0.3630
10.944,-4.0076,-3.7035,-5.3262,-5.5545,-2.9895,-2.5960,-2.8647,-2.4890
10.948,-2.4232,-4.3695,-7.3350,-5.5387,-3.3959,-3.7821,-4.4983,-3.9541
10.952,-4.9008,-5.0357,-5.6460,-6.5329,-3.9417,-4.3536,-4.0147,-3.6386
10.956,-5.9176,-4.6385,-5.7332,-6.6498,-5.3474,-4.5081,-4.2880,-5.2162
10.960,-4.2061,-4.6233,-6.2285,-7.7176,-4.3429,-4.3805,-5.9943,-4.7932
10.964,-4.8992,-6.0153,-7.0573,-7.5118,-6.1805,-6.8794,-5.8179,-7.0744
10.968,-6.0171,-5.4571,-6.4488,-7.8649,-7.8234,-6.9351,-6.7630,-5.8975
10.972,-6.0353,-5.0815,-6.4598,-6.9060,-9.1263,-8.0682,-7.3530,-7.5854
10.976,-4.3657,-5.7217,-6.5397,-7.5126,-8.2279,-8.6779,-8.4907,-6.0908
10.980,-3.7778,-4.0647,-8.0855,-6.1542,-8.9177,-8.7657,-8.5040,-5.9260
10.984,-4.6041,-3.7510,-6.3834,-7.2504,-7.8841,-9.6193,-7.0557,-6.4873
10.988,-2.4719,-3.2632,-3.4284,-5.6973,-6.5747,-6.3081,-6.5895,-4.7713
10.992,-2.7280,-2.2093,-4.5785,-4.8773,-5.0170,-5.9080,-5.1172,-3.6594
10.996,-0.4008,-1.5169,-2.4076,-4.2098,-4.2235,-2.6060,-3.1760,-3.3536
11.000,0.4852,0.0919,-1.1096,-2.1773,-1.0622,-2.0812,-1.7920,-0.8526
11.004,3.1746,1.1546,-0.1400,-0.1659,0.8126,-0.0413,-0.4160,0.7123
11.008,4.2507,3.9132,2.2710,1.5226,2.1195,3.4546,2.9673,1.6816
11.012,3.3362,3.7236,2.6554,1.5846,2.4960,3.0152,4.0838,3.0362
11.016,4.5733,3.9498,2.4504,3.1804,4.8947,5.0085,2.6176,4.5693
11.020,5.2053,5.9492,4.8073,3.5166,4.8196,4.2704,3.1581,4.1944
11.024,4.7251,5.6188,4.2254,2.1452,2.9124,5.2310,3.8675,4.3319
11.028,5.3468,5.2704,4.6656,3.8071,2.9593,2.5810,3.9894,4.5308
